corpus_id,title,doi,openaire_id,candidate_url,is_open,access_label,oa_route,license,version,hosted_by,collected_from
DCM-00942,Prólogo,10.2307/jj.21931883.5,doi_________::c05e104d4a1598f45d637b52512ad314,https://doi.org/10.2307/jj.21931883.5,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00944,CONTEXTUALIZACIÓN DEL PROYECTO,10.2307/j.ctvb6v71x.5,doi_________::82cd241785ecdc29c0144cd18ab5d0f2,https://doi.org/10.2307/j.ctvb6v71x.5,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00945,Front Matter,10.2307/j.ctvb6v71x.1,doi_________::d6d165b7cd1fbe2f674d0b2e83a21e7e,https://doi.org/10.2307/j.ctvb6v71x.1,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00947,Nuestra síntesis,10.2307/jj.21931883.11,doi_________::1aa2df8d88232ff5930ddd1beb5d301e,https://doi.org/10.2307/jj.21931883.11,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00948,Prefacio,10.2307/j.ctvb6v71x.3,doi_________::df6e85e4bf9a9d9afce0d19a9d82c4f8,https://doi.org/10.2307/j.ctvb6v71x.3,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00950,"Resultados, conclusiones e implicaciones",10.2307/j.ctvb6v71x.16,doi_________::5ca6867d5c771cd26a26a41a6613dd92,https://doi.org/10.2307/j.ctvb6v71x.16,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00951,Diseña experiencias educativas conversacionales,10.2307/jj.21931883.10,doi_________::0ca9285595ec1a854085e10a3cc756f7,https://doi.org/10.2307/jj.21931883.10,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00953,Anexo - Mapa de navegación del libro,10.2307/jj.21931883.13,doi_________::81b2871baf1083da6b70c07b230e53a9,https://doi.org/10.2307/jj.21931883.13,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00954,Table of Contents,10.2307/jj.21931883.2,doi_________::8fc05d34ff161b2155030e7b87117787,https://doi.org/10.2307/jj.21931883.2,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00955,Integração de LLMs na otimização e planejamento de sistemas multiagentes IoRT e interação conversacional,10.47749/t/unicamp.2025.1518574,doi_________::7fb8117e444348b936c19d8a7c762f2d,https://doi.org/10.47749/t/unicamp.2025.1518574,false,,,,Doctoral thesis,Unknown Repository,Crossref
DCM-00956,La Cortesia Como Estrategia Conversacional,10.1163/9789004655348_004,doi_________::458fffbd2349456a718e5598aa771fd1,https://doi.org/10.1163/9789004655348_004,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00958,Análisis conversacional del Discurso Procesal Penal,10.25267/pragmalinguistica.2015.i23.01,doi_dedup___::ab0a7f407feba86c2f1ea34a5b3eecd1,http://hdl.handle.net/10498/17931,true,OPEN,,CC BY NC ND,Article,Repositorio de Objetos de Docencia e Investigación de la Universidad de Cádiz,Repositorio de Objetos de Docencia e Investigación de la Universidad de Cádiz
DCM-00958,Análisis conversacional del Discurso Procesal Penal,10.25267/pragmalinguistica.2015.i23.01,doi_dedup___::ab0a7f407feba86c2f1ea34a5b3eecd1,http://hdl.handle.net/10498/17931,false,,,CC BY NC ND,Article,Repositorio de Objetos de Docencia e Investigación de la Universidad de Cádiz,Repositorio de Objetos de Docencia e Investigación de la Universidad de Cádiz
DCM-00958,Análisis conversacional del Discurso Procesal Penal,10.25267/pragmalinguistica.2015.i23.01,doi_dedup___::ab0a7f407feba86c2f1ea34a5b3eecd1,https://doaj.org/article/10472e44ce31451a9d42330f2aa5f6e1,true,OPEN,gold,,Article,Pragmalingüística,DOAJ
DCM-00958,Análisis conversacional del Discurso Procesal Penal,10.25267/pragmalinguistica.2015.i23.01,doi_dedup___::ab0a7f407feba86c2f1ea34a5b3eecd1,https://doaj.org/article/58c8237aeb6c42c8b1ef15e3b8c17751,true,OPEN,gold,,Article,Pragmalingüística,DOAJ
DCM-00958,Análisis conversacional del Discurso Procesal Penal,10.25267/pragmalinguistica.2015.i23.01,doi_dedup___::ab0a7f407feba86c2f1ea34a5b3eecd1,https://doaj.org/article/7e7083978c7f4ba19df5aa8bf60ebb02,true,OPEN,gold,,Article,Pragmalingüística,DOAJ
DCM-00958,Análisis conversacional del Discurso Procesal Penal,10.25267/pragmalinguistica.2015.i23.01,doi_dedup___::ab0a7f407feba86c2f1ea34a5b3eecd1,https://doaj.org/article/aa44d774ecbc471481900dfe7d25dd3d,true,OPEN,gold,,Article,Pragmalingüística,DOAJ
DCM-00958,Análisis conversacional del Discurso Procesal Penal,10.25267/pragmalinguistica.2015.i23.01,doi_dedup___::ab0a7f407feba86c2f1ea34a5b3eecd1,https://doi.org/10.25267/pragmalinguistica.2015.i23.01,true,OPEN,gold,,Article,Pragmalingüística,Crossref
DCM-00958,Análisis conversacional del Discurso Procesal Penal,10.25267/pragmalinguistica.2015.i23.01,doi_dedup___::ab0a7f407feba86c2f1ea34a5b3eecd1,https://doi.org/10.25267/pragmalinguistica.2015.i23.01,true,OPEN,gold,,Article,Pragmalingüística,UnpayWall
DCM-00958,Análisis conversacional del Discurso Procesal Penal,10.25267/pragmalinguistica.2015.i23.01,doi_dedup___::ab0a7f407feba86c2f1ea34a5b3eecd1,https://dx.doi.org/10.25267/pragmalinguistica.2015.i23.01,false,,,,Article,Unknown Repository,Microsoft Academic Graph
DCM-00958,Análisis conversacional del Discurso Procesal Penal,10.25267/pragmalinguistica.2015.i23.01,doi_dedup___::ab0a7f407feba86c2f1ea34a5b3eecd1,https://dx.doi.org/10.25267/pragmalinguistica.2015.i23.01,false,,,,Article,Unknown Repository,Microsoft Academic Graph
DCM-00959,UN MAPA ORIENTADOR DEL CONTEXTO GENERAL DE LA INVESTIGACIÓN,10.2307/j.ctvb6v71x.7,doi_________::ff7774e87f9335da57a1a8c0b3af0ebd,https://doi.org/10.2307/j.ctvb6v71x.7,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00960,"Narrativas, afrontamiento y resiliencia familiar en situaciones de crisis",10.2307/j.ctvb6v71x.15,doi_________::9a63ccbbfe811ea01a8501905c6570f8,https://doi.org/10.2307/j.ctvb6v71x.15,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00961,"Narrativa conversacional, relatos de vida y tramas humanos",10.2307/j.ctvb6v71x,doi_dedup___::bb6b82b6e8254d9b34c697e7945c51f6,https://doi.org/10.2307/j.ctvb6v71x,false,,,,Book,Unknown Repository,Crossref
DCM-00961,"Narrativa conversacional, relatos de vida y tramas humanos",10.2307/j.ctvb6v71x,doi_dedup___::bb6b82b6e8254d9b34c697e7945c51f6,https://dx.doi.org/10.2307/j.ctvb6v71x,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00962,Enseñanza como práctica de diseño,10.2307/jj.21931883.8,doi_________::33842ed0ac9e5b851925f5905b186f61,https://doi.org/10.2307/jj.21931883.8,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00964,A co-construção do humor conversacional para encobrir diferentes objetivos,10.4013/cld.2011.92.08,doi_dedup___::bad072c01f55785a2dcfa429fe9248bd,http://revistas.unisinos.br/index.php/calidoscopio/article/download/cld.2011.92.08/421,true,OPEN,gold,CC BY,Article,Calidoscópio,UnpayWall
DCM-00964,A co-construção do humor conversacional para encobrir diferentes objetivos,10.4013/cld.2011.92.08,doi_dedup___::bad072c01f55785a2dcfa429fe9248bd,https://doaj.org/article/32ff9039b8dc4785bf3d346f2960e927,true,OPEN,gold,,Article,Calidoscópio,DOAJ
DCM-00964,A co-construção do humor conversacional para encobrir diferentes objetivos,10.4013/cld.2011.92.08,doi_dedup___::bad072c01f55785a2dcfa429fe9248bd,https://doi.org/10.4013/cld.2011.92.08,true,OPEN,gold,,Article,Calidoscópio,Crossref
DCM-00964,A co-construção do humor conversacional para encobrir diferentes objetivos,10.4013/cld.2011.92.08,doi_dedup___::bad072c01f55785a2dcfa429fe9248bd,https://dx.doi.org/10.4013/cld.2011.92.08,false,,,,Article,Unknown Repository,Microsoft Academic Graph
DCM-00964,A co-construção do humor conversacional para encobrir diferentes objetivos,10.4013/cld.2011.92.08,doi_dedup___::bad072c01f55785a2dcfa429fe9248bd,https://dx.doi.org/10.4013/cld.2011.92.08,false,,,,Article,Unknown Repository,Microsoft Academic Graph
DCM-00965,Solución tecnológica basada en IA conversacional para un servicio de atención al cliente inteligente,10.19083/tesis/673189,doi_________::5eae6ca235e2007c52860b6a5da4488b,https://doi.org/10.19083/tesis/673189,false,,,,Doctoral thesis,Unknown Repository,Crossref
DCM-00966,Narrativas y problemáticas psicosociales en contextos no terapéuticos,10.2307/j.ctvb6v71x.14,doi_________::e5fc33cbcf81a5ce60723b1acdf69c24,https://doi.org/10.2307/j.ctvb6v71x.14,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00968,"Menos conferencias, más experiencias",10.2307/jj.21931883,doi_________::116aa87bf59b4ffdea727a8fcef380d5,https://doi.org/10.2307/jj.21931883,false,,,,Book,Unknown Repository,Crossref
DCM-00972,Diseño de rutas para el aprendizaje adaptativo de idiomas... con inteligencia artificial generativa conversacional,10.14679/3556,doi_________::755314e90568e40955604f5ab39273ed,https://doi.org/10.14679/3556,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00974,Inteligencia Artificial Conversacional para el Diseño de un Asistente Virtual Interactivo,10.54808/cicic2022.01.237,doi_________::af501d729f48f265ff80c87ff93a6190,https://doi.org/10.54808/cicic2022.01.237,false,,,,Article,Unknown Repository,Crossref
DCM-00976,Axentes conversacionais intelixentes para a detección da depresión,10.35869/11093/10194,doi_dedup___::e96ef14bd476d6f290f191f1db47de5f,http://hdl.handle.net/11093/10194,false,,,CC BY NC ND,Doctoral thesis,"Recolector de Ciencia Abierta, RECOLECTA","Recolector de Ciencia Abierta, RECOLECTA"
DCM-00976,Axentes conversacionais intelixentes para a detección da depresión,10.35869/11093/10194,doi_dedup___::e96ef14bd476d6f290f191f1db47de5f,http://hdl.handle.net/11093/10194,true,OPEN,,CC BY NC ND,Doctoral thesis,Investigo,Investigo
DCM-00976,Axentes conversacionais intelixentes para a detección da depresión,10.35869/11093/10194,doi_dedup___::e96ef14bd476d6f290f191f1db47de5f,https://doi.org/10.35869/11093/10194,false,,,,Doctoral thesis,Unknown Repository,Crossref
DCM-00978,Habilidades conversacionais de crianças com transtornos do espectro autístico,10.11606/t.5.2012.tde-09012013-174947,doi_dedup___::059ead201cdbfb2d66dfc990f4ba1e94,http://www.teses.usp.br/teses/disponiveis/5/5162/tde-09012013-174947/publico/LilianePerroudMiilher.pdf,true,OPEN,gold,CC BY NC SA,Doctoral thesis,Unknown Repository,UnpayWall
DCM-00978,Habilidades conversacionais de crianças com transtornos do espectro autístico,10.11606/t.5.2012.tde-09012013-174947,doi_dedup___::059ead201cdbfb2d66dfc990f4ba1e94,https://doi.org/10.11606/t.5.2012.tde-09012013-174947,false,,,,Doctoral thesis,Unknown Repository,Crossref
DCM-00978,Habilidades conversacionais de crianças com transtornos do espectro autístico,10.11606/t.5.2012.tde-09012013-174947,doi_dedup___::059ead201cdbfb2d66dfc990f4ba1e94,https://dx.doi.org/10.11606/t.5.2012.tde-09012013-174947,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00978,Habilidades conversacionais de crianças com transtornos do espectro autístico,10.11606/t.5.2012.tde-09012013-174947,doi_dedup___::059ead201cdbfb2d66dfc990f4ba1e94,https://dx.doi.org/10.11606/t.5.2012.tde-09012013-174947,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00979,Análise dos marcadores conversacionais em Guarani Jopará,10.11606/d.8.2006.tde-07022011-111639,doi_dedup___::5435cc6217529e82602a7114b70c9e16,https://doi.org/10.11606/d.8.2006.tde-07022011-111639,false,,,,Doctoral thesis,Unknown Repository,Crossref
DCM-00979,Análise dos marcadores conversacionais em Guarani Jopará,10.11606/d.8.2006.tde-07022011-111639,doi_dedup___::5435cc6217529e82602a7114b70c9e16,https://doi.org/10.11606/d.8.2006.tde-07022011-111639,true,OPEN,gold,CC BY NC SA,Doctoral thesis,Unknown Repository,UnpayWall
DCM-00979,Análise dos marcadores conversacionais em Guarani Jopará,10.11606/d.8.2006.tde-07022011-111639,doi_dedup___::5435cc6217529e82602a7114b70c9e16,https://dx.doi.org/10.11606/d.8.2006.tde-07022011-111639,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00979,Análise dos marcadores conversacionais em Guarani Jopará,10.11606/d.8.2006.tde-07022011-111639,doi_dedup___::5435cc6217529e82602a7114b70c9e16,https://dx.doi.org/10.11606/d.8.2006.tde-07022011-111639,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00983,Agentes Inteligentes Conversacionais: Conceitos Básicos e Desenvolvimento,10.5753/sbc.6.4,doi_dedup___::d74b590dc15403577f68bb14ef217e7d,http://portaldeconteudo.sbc.org.br/livros/index.php/sbc/catalog/download/6/6/20-1,true,OPEN,bronze,,Part of book or chapter of book,Unknown Repository,UnpayWall
DCM-00983,Agentes Inteligentes Conversacionais: Conceitos Básicos e Desenvolvimento,10.5753/sbc.6.4,doi_dedup___::d74b590dc15403577f68bb14ef217e7d,https://doi.org/10.5753/sbc.6.4,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00984,OS ESTILOS CONVERSACIONAIS DO REPÓRTER AÉREO NO CONTEXTO DE RÁDIOS NA CIDADE DO RIO DE JANEIRO,10.17771/pucrio.acad.22264,doi_dedup___::fe1807f023a81808dca804bc30cb12d1,https://doi.org/10.17771/pucrio.acad.22264,false,,,,Doctoral thesis,Unknown Repository,Crossref
DCM-00984,OS ESTILOS CONVERSACIONAIS DO REPÓRTER AÉREO NO CONTEXTO DE RÁDIOS NA CIDADE DO RIO DE JANEIRO,10.17771/pucrio.acad.22264,doi_dedup___::fe1807f023a81808dca804bc30cb12d1,https://www.maxwell.vrac.puc-rio.br/22264/22264_1.PDF,true,OPEN,bronze,,Doctoral thesis,Unknown Repository,UnpayWall
DCM-00988,"Impolidez, avaliatividade e desacordo: por um modelo de análise da violência verbal em comentários conversacionais digitais",10.11606/t.8.2024.tde-24012025-144441,doi_________::412e2bd2733627ef21c64c7f35afc2bd,https://doi.org/10.11606/t.8.2024.tde-24012025-144441,false,,,,Doctoral thesis,Unknown Repository,Crossref
DCM-00989,The Design of Search User Interfaces,10.1017/cbo9781139644082.002,doi_dedup___::96d0984858bcf1dd357b19f8fdce0d02,https://doi.org/10.1017/cbo9781139644082.002,false,CLOSED,,Cambridge Core User Agreement,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00990,"A Voz da Malandragem: Estratégias Conversacionais em Malagueta, Perus e Bacanaço, de João Antônio",10.48021/978-65-270-8045-9,doi_________::b19bfed23b0aad45352c62ad9197bece,https://doi.org/10.48021/978-65-270-8045-9,false,,,,Book,Unknown Repository,Crossref
DCM-00992,Computer-Aided Design of User Interfaces by Example,10.1007/978-94-010-0421-3_1,doi_dedup___::205ab0d8cf406ef210559373c87a5c4b,http://web.media.mit.edu/~lieber/Publications/CADUI_by_Example.pdf,true,OPEN,green,,Part of book or chapter of book,Unknown Repository,UnpayWall
DCM-00992,Computer-Aided Design of User Interfaces by Example,10.1007/978-94-010-0421-3_1,doi_dedup___::205ab0d8cf406ef210559373c87a5c4b,https://dblp.org/rec/conf/cadui/Lieberman02.html,false,,,,Conference object,DBLP,DBLP
DCM-00992,Computer-Aided Design of User Interfaces by Example,10.1007/978-94-010-0421-3_1,doi_dedup___::205ab0d8cf406ef210559373c87a5c4b,https://doi.org/10.1007/978-94-010-0421-3_1,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00992,Computer-Aided Design of User Interfaces by Example,10.1007/978-94-010-0421-3_1,doi_dedup___::205ab0d8cf406ef210559373c87a5c4b,https://dx.doi.org/10.1007/978-94-010-0421-3_1,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00992,Computer-Aided Design of User Interfaces by Example,10.1007/978-94-010-0421-3_1,doi_dedup___::205ab0d8cf406ef210559373c87a5c4b,https://dx.doi.org/10.1007/978-94-010-0421-3_1,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00993,Analysis and Design of Model-Based User Interfaces,10.1007/1-4020-3304-4_17,doi_dedup___::c7fdff7546ef46b3a3be77f0189f02bd,https://doi.org/10.1007/1-4020-3304-4_17,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00993,Analysis and Design of Model-Based User Interfaces,10.1007/1-4020-3304-4_17,doi_dedup___::c7fdff7546ef46b3a3be77f0189f02bd,https://dx.doi.org/10.1007/1-4020-3304-4_17,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00993,Analysis and Design of Model-Based User Interfaces,10.1007/1-4020-3304-4_17,doi_dedup___::c7fdff7546ef46b3a3be77f0189f02bd,https://dx.doi.org/10.1007/1-4020-3304-4_17,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00994,The Design of Multidimensional Sound Interfaces,10.1093/oso/9780195075557.003.0017,doi_________::03ac81605178812027f052cc2aadb640,https://doi.org/10.1093/oso/9780195075557.003.0017,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00998,Generating Context-Sensitive Multiple Device Interfaces from Design,10.1007/1-4020-3304-4_23,doi_dedup___::373410646b0b60bfcb2125376989721e,https://dblp.org/rec/conf/cadui/ClerckxLC04.html,false,,,,Conference object,DBLP,DBLP
DCM-00998,Generating Context-Sensitive Multiple Device Interfaces from Design,10.1007/1-4020-3304-4_23,doi_dedup___::373410646b0b60bfcb2125376989721e,https://doi.org/10.1007/1-4020-3304-4_23,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00998,Generating Context-Sensitive Multiple Device Interfaces from Design,10.1007/1-4020-3304-4_23,doi_dedup___::373410646b0b60bfcb2125376989721e,https://dx.doi.org/10.1007/1-4020-3304-4_23,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00998,Generating Context-Sensitive Multiple Device Interfaces from Design,10.1007/1-4020-3304-4_23,doi_dedup___::373410646b0b60bfcb2125376989721e,https://dx.doi.org/10.1007/1-4020-3304-4_23,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
